type,prix,surface,quartier,date,adresse
Appartement,336000.0,51.0,Toulon,2023-10-05,AV JOSEPH GASQUET
Appartement,336000.0,42.0,Toulon,2023-10-05,AV JOSEPH GASQUET
Appartement,336000.0,64.0,Toulon,2023-10-05,AV JOSEPH GASQUET
Appartement,336000.0,30.0,Toulon,2023-10-05,AV JOSEPH GASQUET
Appartement,240000.0,80.0,Toulon,2023-10-10,IMP CANONICA
Appartement,250000.0,63.0,Toulon,2023-10-11,AV DU PORT DE PLAISANCE
Appartement,246700.0,89.0,Toulon,2023-10-03,AV FRANKLIN ROOSEVELT
Appartement,142000.0,61.0,Toulon,2023-10-05,RUE REVEREND PERE DE FOUCAULD
Maison,430000.0,125.0,Toulon,2023-10-02,RUE TOURVILLE
Maison,320000.0,60.0,Toulon,2023-09-29,RUE AUGUSTIN GUEYMARD
Appartement,79000.0,26.0,Toulon,2023-10-13,PL HUBAC
Appartement,31500.0,18.0,Toulon,2023-09-29,AV PHILIPPE LEBON
Appartement,117000.0,55.0,Toulon,2023-10-16,BD BARTHELEMY
Maison,585000.0,104.0,Toulon,2023-09-29,AV DE L ELISA
Maison,585000.0,78.0,Toulon,2023-09-29,AV DE L ELISA
Appartement,263340.0,81.0,Toulon,2023-09-29,BD EDOUARD AIGUIER
Appartement,95950.0,32.0,Toulon,2023-09-29,PL BENJAMIN RIMBAUD
Appartement,250000.0,60.0,Toulon,2023-10-16,RUE PAULIN GUERIN
Appartement,164000.0,62.0,Toulon,2023-10-06,RUE FRANKLIN
Appartement,300000.0,130.0,Toulon,2023-10-13,BD AMIRAL DE GRASSE
Appartement,67000.0,21.0,Toulon,2023-10-17,BD ROBESPIERRE
Appartement,155590.0,20.0,Toulon,2023-10-16,RUE JOSEPHINE
Appartement,134000.0,60.0,Toulon,2023-10-16,LE CHAMBORD
Appartement,84500.0,52.0,Toulon,2023-09-25,AV CLOVIS HUGUES
Appartement,158000.0,40.0,Toulon,2023-10-13,IMP SAINT PAUL
Appartement,30000.0,63.0,Toulon,2023-10-18,RUE DEJUSSIEU PONTCARRAL
Appartement,235240.0,82.0,Toulon,2023-10-05,RUE AMABLE MABILY
Appartement,120000.0,48.0,Toulon,2023-09-29,RUE LIEUTENANT LEANDRI
Appartement,122000.0,67.0,Toulon,2023-10-03,AV LEON JOUHAUX
Maison,420000.0,105.0,Toulon,2023-10-16,IMP BAILLE
Appartement,213330.0,69.0,Toulon,2023-10-03,BD SAINTE ANNE
Appartement,340000.0,58.0,Toulon,2023-10-16,AV DES FILS MARESCOT
Appartement,340000.0,57.0,Toulon,2023-10-16,AV DES FILS MARESCOT
Appartement,91000.0,31.0,Toulon,2023-10-19,PL PAVE D AMOUR
Appartement,89000.0,52.0,Toulon,2023-10-13,RUE CHEVALIER P CASSINE
Appartement,145500.0,67.0,Toulon,2023-09-29,AV EMILE VINCENT
Appartement,157450.0,48.0,Toulon,2023-10-20,RUE MIRABEAU
Maison,503961.0,159.0,Toulon,2023-09-23,RUE MAGENTA
Appartement,224755.0,39.0,Toulon,2023-10-20,CHE ASPIRANT BOURGAREL
Appartement,180000.0,68.0,Toulon,2023-10-20,AV FRANCOIS NARDI
Maison,510000.0,90.0,Toulon,2023-10-06,CHE DE LA RIVIERE
Appartement,120000.0,58.0,Toulon,2023-09-26,RUE PAUL LENDRIN
Appartement,90000.0,31.0,Toulon,2023-10-18,AV MARCEL CASTIE
Appartement,64000.0,20.0,Toulon,2023-10-06,AV GENERAL GOURAUD
Appartement,102500.0,48.0,Toulon,2023-10-17,AV DE LA RESISTANCE
Appartement,95000.0,40.0,Toulon,2023-10-04,PL NOEL BLACHE
Appartement,86000.0,22.0,Toulon,2023-09-27,RUE D ASTOUR
Appartement,100000.0,34.0,Toulon,2023-10-06,BD BAZEILLES
Appartement,178000.0,68.0,Toulon,2023-09-19,RUE HENRI VIENNE
Appartement,112000.0,55.0,Toulon,2023-10-25,RUE DE SUEZ
Appartement,70000.0,38.0,Toulon,2023-10-20,BD LOUIS PICON
Appartement,70000.0,42.0,Toulon,2023-10-20,BD LOUIS PICON
Appartement,176000.0,69.0,Toulon,2023-10-19,LES MONIQUES
Appartement,150000.0,68.0,Toulon,2023-10-23,RUE HENRI STE CLAIRE DEVILLE
Appartement,103900.0,42.0,Toulon,2023-10-05,RUE DE POMET
Appartement,139000.0,74.0,Toulon,2023-10-23,AV DU MARECHAL FOCH
Appartement,173000.0,88.0,Toulon,2023-10-23,RUE VINCENT SCOTTO
Maison,530000.0,126.0,Toulon,2023-10-13,CD 46
Appartement,226370.0,60.0,Toulon,2023-10-17,BD DU 11 NOVEMBRE 1918
Appartement,157000.0,68.0,Toulon,2023-10-03,RUE DELPECH
Maison,271200.0,78.0,Toulon,2023-10-17,AV DOCTEUR FONTAN
Appartement,207000.0,62.0,Toulon,2023-10-17,RUE MIRABEAU
Appartement,315000.0,90.0,Toulon,2023-10-17,AV COLBERT
Appartement,113550.0,49.0,Toulon,2023-10-16,RUE ROUGET DE LISLE
Appartement,166389.0,61.0,Toulon,2023-10-19,AV AMIRAL COLLET
Maison,690000.0,90.0,Toulon,2023-10-16,RUE CITE DROUET
Maison,690000.0,90.0,Toulon,2023-10-16,RUE CITE DROUET
Appartement,189030.0,72.0,Toulon,2023-10-13,AV DE LA VICTOIRE DU 8 5 1945
Appartement,147000.0,93.0,Toulon,2023-10-13,AV BENOIT MALON
Maison,360000.0,90.0,Toulon,2023-10-11,RUE HONORE POURCHIER
Appartement,120400.0,52.0,Toulon,2023-10-20,RUE LIEUTENANT JOSEPH ANDRE
Appartement,487900.0,67.0,Toulon,2023-10-06,RUE VICTOR THOURON
Appartement,203600.0,89.0,Toulon,2023-10-10,RUE DAVID
Appartement,140000.0,57.0,Toulon,2023-10-23,QUAI MARMORA
Appartement,105000.0,34.0,Toulon,2023-10-19,BD BAZEILLES
Appartement,179910.0,94.0,Toulon,2023-10-13,AV FORBIN
Appartement,349500.0,92.0,Toulon,2023-10-24,RUE MANSARD
Appartement,349500.0,78.0,Toulon,2023-10-24,RUE MANSARD
Appartement,154010.0,61.0,Toulon,2023-10-30,AV DES LICES
Appartement,155000.0,71.0,Toulon,2023-10-17,LA TOUR D'IVOIRE
Appartement,90000.0,55.0,Toulon,2023-10-19,RUE DU LT ANDRE FOURNIER
Appartement,275000.0,80.0,Toulon,2023-10-02,RUE PICOT
Appartement,125000.0,51.0,Toulon,2023-10-23,AV DOCTEUR FONTAN
Maison,477900.0,99.0,Toulon,2023-10-20,RUE DES CORNOUAILLES
Maison,255000.0,160.0,Toulon,2023-10-12,RUE ALEXANDRE VOLTA
Maison,275000.0,160.0,Toulon,2023-10-12,RUE ALEXANDRE VOLTA
Appartement,125850.0,64.0,Toulon,2023-10-26,BD LEON BOURGEOIS
Appartement,154000.0,50.0,Toulon,2023-10-27,CHE DE FORGENTIER
Appartement,135000.0,66.0,Toulon,2023-10-26,RUE GIMELLI
Appartement,325000.0,98.0,Toulon,2023-10-06,BD JEAN NOBLE
Appartement,89000.0,49.0,Toulon,2023-10-03,BD MARECHAL JOFFRE
Appartement,146750.0,44.0,Toulon,2023-10-06,BD BAZEILLES
Maison,550000.0,140.0,Toulon,2023-10-27,CHE DU PONT DE BOIS
Appartement,65000.0,38.0,Toulon,2023-10-03,AV DU 15E CORPS
Appartement,200000.0,57.0,Toulon,2023-10-27,RUE MUIRON
Appartement,590000.0,138.0,Toulon,2023-10-11,PL DE LA LIBERTE
Appartement,135000.0,68.0,Toulon,2023-10-24,ALL DU DOCTEUR LAURES
Appartement,150000.0,59.0,Toulon,2023-10-18,RUE OCTAVE TEISSIER
Appartement,80000.0,42.0,Toulon,2023-10-18,RUE DOCTEUR PERRIMOND
Appartement,188000.0,52.0,Toulon,2023-10-26,RUE ERNEST RENAN
Appartement,150000.0,41.0,Toulon,2023-11-06,AV FRANCOIS NARDI
Appartement,27000.0,11.0,Toulon,2023-10-09,PL AMIRAL SENES
Appartement,270000.0,66.0,Toulon,2023-10-27,BD JEAN BAPTISTE ABEL
Appartement,250900.0,52.0,Toulon,2023-10-20,LE MEDICIS
Appartement,299500.0,82.0,Toulon,2023-10-19,CHE DE LA CALADE
Appartement,145000.0,56.0,Toulon,2023-10-20,RUE MOREAU
Appartement,67500.0,40.0,Toulon,2023-10-30,PALAIS SOLEIL
Maison,321000.0,69.0,Toulon,2023-10-31,AV AUGUSTE BATTAREL
Appartement,82800.0,68.0,Toulon,2023-10-26,LES MONIQUES
Appartement,153700.0,76.0,Toulon,2023-10-27,AV GENERAL GOURAUD
Appartement,720000.0,91.0,Toulon,2023-10-26,COR LITTORAL FREDERIC MISTRAL
Appartement,254000.0,63.0,Toulon,2023-10-31,BD EDOUARD AIGUIER
Appartement,418000.0,177.0,Toulon,2023-10-17,BD DE STRASBOURG
Appartement,328000.0,61.0,Toulon,2023-10-19,BD FOURNIOL
Maison,347000.0,73.0,Toulon,2023-10-26,CHE DE RIGOUMEL
Maison,435000.0,130.0,Toulon,2023-10-31,AV JOSEPH GASQUET
Appartement,115000.0,56.0,Toulon,2023-10-12,AV ANDRE LE CHATELIER
Appartement,108000.0,49.0,Toulon,2023-10-19,RUE DE TURENNE
Appartement,140500.0,72.0,Toulon,2023-10-27,AV AMIRAL DAVELUY
Appartement,380000.0,92.0,Toulon,2023-10-20,CHE DE LA CALADE
Appartement,100000.0,54.0,Toulon,2023-10-24,RUE GIMELLI
Maison,425000.0,64.0,Toulon,2023-10-27,RUE CASABIANCA
Appartement,125000.0,49.0,Toulon,2023-10-23,RUE EMILE OLLIVIER
Appartement,87131.33,26.0,Toulon,2023-10-17,AV MARCEL CASTIE
Maison,330750.0,75.0,Toulon,2023-10-31,BD BOURCIER
Appartement,112000.0,47.0,Toulon,2023-10-18,RUE LULLI
Appartement,125500.0,36.0,Toulon,2023-10-05,RUE DE LA CHAPELLE
Appartement,125500.0,65.0,Toulon,2023-10-05,RUE DE LA CHAPELLE
Appartement,125500.0,36.0,Toulon,2023-10-05,RUE DE LA CHAPELLE
Appartement,142000.0,53.0,Toulon,2023-10-11,ALL DU 8 MAI 1945
Appartement,60000.0,25.0,Toulon,2023-10-10,RUE JEAN JAURES
Maison,100000.0,128.0,Toulon,2023-10-23,RUE ETIENNE DAUPHIN
Appartement,294020.0,85.0,Toulon,2023-10-30,AV DE LA RESISTANCE
Appartement,131987.0,43.0,Toulon,2023-10-27,RUE THIERS
Appartement,64900.0,27.0,Toulon,2023-10-27,RUE JEAN JAURES
Appartement,117500.0,37.0,Toulon,2023-11-03,BD FISQUET
Appartement,480000.0,60.0,Toulon,2023-11-07,AV DE LA RESISTANCE
Appartement,480000.0,40.0,Toulon,2023-11-07,AV DE LA RESISTANCE
Appartement,510430.0,50.0,Toulon,2023-10-27,AV VAL FLEURI
Appartement,510430.0,50.0,Toulon,2023-10-27,AV VAL FLEURI
Appartement,170000.0,55.0,Toulon,2023-10-25,AV ARISTIDE BRIAND
Appartement,580000.0,41.0,Toulon,2023-10-27,BD LOUIS PICON
Appartement,580000.0,43.0,Toulon,2023-10-27,BD LOUIS PICON
Appartement,580000.0,50.0,Toulon,2023-10-27,BD LOUIS PICON
Appartement,580000.0,50.0,Toulon,2023-10-27,BD LOUIS PICON
Appartement,580000.0,47.0,Toulon,2023-10-27,BD LOUIS PICON
Appartement,580000.0,45.0,Toulon,2023-10-27,BD LOUIS PICON
Appartement,293000.0,76.0,Toulon,2023-10-25,BD MARECHAL LECLERC
Appartement,428000.0,51.0,Toulon,2023-10-30,RUE MICHEL BONNUS
Appartement,428000.0,54.0,Toulon,2023-10-30,RUE MICHEL BONNUS
Appartement,428000.0,81.0,Toulon,2023-10-30,RUE MICHEL BONNUS
Appartement,114500.0,44.0,Toulon,2023-10-31,RUE HONORE
Maison,371000.0,66.0,Toulon,2023-11-06,RUE RAYMOND ET EDGAR MAUFRAIS
Appartement,224000.0,63.0,Toulon,2023-11-03,RUE PDT ROBERT SCHUMAN
Appartement,86400.0,53.0,Toulon,2023-10-19,BD DU 11 NOVEMBRE 1918
Appartement,56000.0,14.0,Toulon,2023-10-24,RUE SAINT LAURENT
Appartement,218250.0,63.0,Toulon,2023-10-16,RUE VICTOR GELU PROLONGEE
Appartement,181950.0,56.0,Toulon,2023-10-27,CHE DE LA MAJOURANE
Maison,290000.0,53.0,Toulon,2023-10-31,AV JOSEPH GASQUET
Appartement,254700.0,62.0,Toulon,2023-11-02,AV MONTE CARLO
Appartement,270000.0,70.0,Toulon,2023-10-31,CHE DES MOINEAUX
Appartement,139000.0,64.0,Toulon,2023-10-31,RUE DE TURENNE
Appartement,190950.0,58.0,Toulon,2023-10-17,AV VERT COTEAU
Maison,435000.0,68.0,Toulon,2023-10-27,MTE DE LA PAVEIGNE
Maison,450000.0,65.0,Toulon,2023-10-31,AV DE FONT PRE
Maison,440000.0,94.0,Toulon,2023-10-30,CHE DE L HUBAC
Appartement,230000.0,85.0,Toulon,2023-10-30,RUE D ANTRECHAUS
Appartement,70000.0,49.0,Toulon,2023-11-07,AV AMIRAL COLLET
Appartement,189000.0,52.0,Toulon,2023-11-07,BD JEAN BAPTISTE ABEL
Appartement,125000.0,69.0,Toulon,2023-11-03,AV DU 15E CORPS
Appartement,235000.0,60.0,Toulon,2023-11-13,AV PRE DES PECHEURS
Appartement,85000.0,65.0,Toulon,2023-05-11,BD DE TESSE
Appartement,195000.0,52.0,Toulon,2023-10-27,RUE LOUIS HENSELING
Appartement,188000.0,65.0,Toulon,2023-10-26,RUE PEIRESC
Appartement,156500.0,47.0,Toulon,2023-10-16,CHE DE FORGENTIER
Appartement,180000.0,67.0,Toulon,2023-10-27,AV DES ROUTES
Appartement,791800.0,78.0,Toulon,2023-10-20,AV DE LA MITRE
Maison,507000.0,80.0,Toulon,2023-10-31,RUE SAMPIERO
Appartement,123000.0,143.0,Toulon,2023-10-25,AV JOSEPH LOUIS ORTOLAN
Appartement,129000.0,47.0,Toulon,2023-10-27,BD BAZEILLES
Appartement,170100.0,52.0,Toulon,2023-10-26,RUE AMIRAL CELLIER
Appartement,157000.0,61.0,Toulon,2023-11-02,BD JOSEPH ANTONIN BORNE
Appartement,155000.0,72.0,Toulon,2023-11-03,RUE AMABLE MABILY
Appartement,57000.0,20.0,Toulon,2023-11-06,RUE PICOT
Appartement,92000.0,32.0,Toulon,2023-11-07,RUE GIMELLI
Appartement,258800.0,52.0,Toulon,2023-10-18,RUE CITE DROUET
Appartement,211720.0,47.0,Toulon,2023-10-17,RUE ANDRE CHENIER
Appartement,150000.0,44.0,Toulon,2023-11-06,IMP LOUIS BONAMICI
Appartement,148000.0,71.0,Toulon,2023-10-20,PL ABBE LEON SPARIAT
Appartement,430000.0,42.0,Toulon,2023-10-19,RUE DE L INSTITUT
Appartement,430000.0,26.0,Toulon,2023-10-19,RUE DE L INSTITUT
Appartement,430000.0,35.0,Toulon,2023-10-19,RUE DE L INSTITUT
Appartement,430000.0,26.0,Toulon,2023-10-19,RUE DE L INSTITUT
Appartement,430000.0,19.0,Toulon,2023-10-19,RUE DE L INSTITUT
Appartement,212000.0,99.0,Toulon,2023-11-06,BD LOUIS PICON
Appartement,57500.0,18.0,Toulon,2023-10-20,RUE DE POMET
Appartement,293000.0,65.0,Toulon,2023-10-20,IMP DU LIBAN
Appartement,80000.0,64.0,Toulon,2023-10-18,AV SGT GABRIEL JOURDAN
Appartement,237000.0,100.0,Toulon,2023-10-25,BD ROSSILLON
Appartement,113940.0,20.0,Toulon,2023-11-08,RUE LOUIS HENSELING
Appartement,176000.0,74.0,Toulon,2023-11-09,RUE COULMIER
Maison,175000.0,32.0,Toulon,2023-11-07,RUE ALEXANDRE VOLTA
Appartement,315000.0,70.0,Toulon,2023-10-19,CHE DES MOINEAUX
Appartement,138000.0,63.0,Toulon,2023-11-07,AV ANTOINE SENEQUIER
Appartement,105000.0,23.0,Toulon,2023-11-07,RUE CASTILLON
Appartement,146000.0,51.0,Toulon,2023-11-06,AV AMIRAL DAVELUY
Appartement,82000.0,24.0,Toulon,2023-11-07,BD LOUIS PICON
Appartement,160000.0,66.0,Toulon,2023-10-27,RUE DARIUS MILHAUD
Appartement,50000.0,26.0,Toulon,2023-11-13,CHE DU TEMPLE
Appartement,50000.0,17.0,Toulon,2023-11-13,CHE DU TEMPLE
Appartement,335000.0,86.0,Toulon,2023-10-31,AV FRANCOIS CUZIN
Appartement,67320.0,34.0,Toulon,2023-10-23,RUE DES BOUCHERIES
Appartement,124000.0,81.0,Toulon,2023-11-08,AV EDOUARD LE BELLEGOU
Appartement,275950.0,91.0,Toulon,2023-11-07,AV D ENTRECASTEAUX
Maison,513000.0,115.0,Toulon,2023-10-27,IMP ROUX
Appartement,321000.0,56.0,Toulon,2023-11-07,AV DU 15E CORPS
Appartement,321000.0,58.0,Toulon,2023-11-07,AV DU 15E CORPS
Appartement,321000.0,56.0,Toulon,2023-11-07,AV DU 15E CORPS
Appartement,321000.0,56.0,Toulon,2023-11-07,AV DU 15E CORPS
Appartement,321000.0,56.0,Toulon,2023-11-07,AV DU 15E CORPS
Appartement,270000.0,83.0,Toulon,2023-10-25,AV LOUIS BARTHOU
Appartement,108000.0,57.0,Toulon,2023-11-08,RTE DE PLAISANCE
Appartement,98000.0,68.0,Toulon,2023-10-20,RUE VINCENT SCOTTO
Appartement,1595000.0,23.0,Toulon,2023-10-30,RUE VICTOR MICHOLET
Appartement,140000.0,58.0,Toulon,2023-11-06,AV FREDERIC PASSY
Appartement,133260.0,82.0,Toulon,2023-11-13,AV FORBIN
Appartement,125000.0,50.0,Toulon,2023-11-07,AV JOSEPH LOUIS ORTOLAN
Appartement,133000.0,46.0,Toulon,2023-11-17,AV LAZARE CARNOT
Appartement,188620.0,82.0,Toulon,2023-10-31,AV EMILE VINCENT
Appartement,94000.0,30.0,Toulon,2023-11-17,RUE PAUL LENDRIN
Appartement,187000.0,68.0,Toulon,2023-11-08,RUE EDOUARD HERRIOT
Appartement,79000.0,37.0,Toulon,2023-10-26,RUE DE LA GLACIERE
Maison,234100.0,43.0,Toulon,2023-11-09,BD DELESCLUZE
Appartement,220500.0,65.0,Toulon,2023-10-30,AV COLONEL PICOT
Appartement,180000.0,60.0,Toulon,2023-11-13,AV JOSEPH LOUIS ORTOLAN
Appartement,220000.0,75.0,Toulon,2023-11-09,AV EMILE VINCENT
Appartement,105000.0,53.0,Toulon,2023-11-16,BD GENERAL BROSSET
Maison,900500.0,147.0,Toulon,2023-11-07,IMP FOREST
Maison,900500.0,147.0,Toulon,2023-11-07,IMP FOREST
Appartement,113000.0,43.0,Toulon,2023-11-15,AV MARCEL CASTIE
Maison,470000.0,90.0,Toulon,2023-11-02,RUE CITE DROUET
Maison,437170.0,77.0,Toulon,2023-10-24,LOT LES OLIVIERS 2
Appartement,218000.0,74.0,Toulon,2023-11-16,CHE MON PARADIS
Appartement,247300.0,78.0,Toulon,2023-10-27,AV JOSEPH LOUIS ORTOLAN
Appartement,127960.0,64.0,Toulon,2023-11-09,RUE AUGUSTIN DAUMAS
Appartement,133000.0,62.0,Toulon,2023-10-27,BD DE PARIS
Appartement,275000.0,157.0,Toulon,2023-10-30,RUE DE CRILLON
Appartement,40000.0,61.0,Toulon,2023-11-07,ALL GEORGES LEYGUES
Maison,624000.0,140.0,Toulon,2023-11-17,RUE MASSENA
Appartement,120000.0,56.0,Toulon,2023-11-11,AV FRANKLIN ROOSEVELT
Appartement,120000.0,52.0,Toulon,2023-11-08,AV GEORGES CLEMENCEAU
Appartement,95300.0,62.0,Toulon,2023-10-23,BD ALATA
Appartement,70000.0,25.0,Toulon,2023-11-09,AV MARCEL CASTIE
Appartement,147000.0,56.0,Toulon,2023-11-06,RUE DE POMET
Appartement,130000.0,47.0,Toulon,2023-11-08,AV GENERAL NOGUES
Appartement,45500.0,12.0,Toulon,2023-11-09,RUE MARQUETAS
Maison,130000.0,75.0,Toulon,2023-11-13,AV LOUIS BARTHOU
Appartement,908000.0,103.0,Toulon,2023-10-23,CHE DE LA CALADE
Appartement,600000.0,68.0,Toulon,2023-11-15,RUE THOULON
Appartement,600000.0,59.0,Toulon,2023-11-15,RUE THOULON
Appartement,104000.0,53.0,Toulon,2023-11-07,BD GENERAL BROSSET
Appartement,113000.0,41.0,Toulon,2023-10-27,AV AMIRAL DAVELUY
Appartement,180000.0,51.0,Toulon,2023-11-16,AV DE SIBLAS
Appartement,220000.0,42.0,Toulon,2023-11-06,RUE HIPPOLYTE TAINE
Appartement,209021.7,68.0,Toulon,2023-11-03,RUE MIRABEAU
Appartement,142000.0,85.0,Toulon,2023-11-07,AV DE LA VICTOIRE DU 8 5 1945
Appartement,430000.0,103.0,Toulon,2023-10-31,AV DE LA REPUBLIQUE
Appartement,86550.0,34.0,Toulon,2023-11-15,AV PRE FAUCHIER
Appartement,248000.0,41.0,Toulon,2023-11-09,BD COMMANDANT ANDRE BOURGES
Appartement,354985.0,58.0,Toulon,2023-11-17,AV DE LA RESISTANCE
Appartement,154090.0,31.0,Toulon,2023-11-16,AV JOSEPH GASQUET
Appartement,215000.0,93.0,Toulon,2023-10-30,RUE THIERS
Appartement,225471.0,76.0,Toulon,2023-11-09,CHE DES BONNES HERBES
Appartement,4750.0,46.0,Toulon,2023-11-24,AV DE PROVENCE
Appartement,220450.0,64.0,Toulon,2023-11-16,BD DU FARON
Appartement,74000.0,38.0,Toulon,2023-11-13,AV FRANCOIS CUZIN
Appartement,74000.0,43.0,Toulon,2023-11-13,AV FRANCOIS CUZIN
Appartement,138000.0,37.0,Toulon,2023-11-03,RTE DES COMMONI
Maison,576000.0,137.0,Toulon,2023-11-06,RUE ADOLPHE BONY
Maison,294200.0,56.0,Toulon,2023-11-17,RLE VIDEAU
Maison,222000.0,61.0,Toulon,2023-11-15,CHE DU JONQUET
Appartement,27000.0,30.0,Toulon,2023-11-14,RUE MICHEL DE BOURGES
Appartement,315500.0,64.0,Toulon,2023-11-13,BD GRIGNAN
Appartement,82000.0,65.0,Toulon,2023-11-17,AV BIR HAKEIM
Appartement,115000.0,62.0,Toulon,2023-11-13,RUE LARMODIEU
Appartement,178000.0,72.0,Toulon,2023-11-15,RUE PEIRESC
Appartement,1457240.0,108.0,Toulon,2023-11-09,CHE DE LA CALADE
Maison,200000.0,150.0,Toulon,2023-11-06,AV ANDRE LE CHATELIER
Maison,290000.0,89.0,Toulon,2023-10-31,AV JOSEPH GASQUET
Appartement,124500.0,38.0,Toulon,2023-11-06,RUE PAUL LENDRIN
Appartement,129000.0,53.0,Toulon,2023-11-13,ALL DU 8 MAI 1945
Appartement,405000.0,86.0,Toulon,2023-10-03,RUE DENIS LITARDI
Maison,430250.0,87.0,Toulon,2023-11-25,IMP DESPREZ
Maison,365000.0,90.0,Toulon,2023-11-14,AV FRANCOIS NARDI
Maison,365000.0,83.0,Toulon,2023-11-14,AV FRANCOIS NARDI
Appartement,169000.0,68.0,Toulon,2023-11-13,RUE RICHARD ANDRIEU
Appartement,76000.0,45.0,Toulon,2023-11-07,AV DES MOULINS
Appartement,136000.0,57.0,Toulon,2023-11-13,AV BIR HAKEIM
Maison,355000.0,69.0,Toulon,2023-11-15,CHE DE LA CLAIRETTE
Appartement,125000.0,54.0,Toulon,2023-11-17,AV AMIRAL DAVELUY
Appartement,108000.0,50.0,Toulon,2023-11-27,AV FRANCOIS CUZIN
Maison,605000.0,66.0,Toulon,2023-11-17,BD JULES MICHELET
Appartement,249100.0,79.0,Toulon,2023-11-17,BD GRIGNAN
Appartement,105000.0,56.0,Toulon,2023-11-13,AV ARISTIDE BRIAND
Appartement,158363.62,18.0,Toulon,2023-11-28,BD EDGAR AMIGAS
Appartement,158363.62,18.0,Toulon,2023-11-28,BD EDGAR AMIGAS
Appartement,160000.0,56.0,Toulon,2023-11-09,RUE GIMELLI
Appartement,180000.0,55.0,Toulon,2023-11-20,RUE GIMELLI
Appartement,100000.0,42.0,Toulon,2023-11-15,IMP EYRAUD
Appartement,875000.0,145.0,Toulon,2023-11-21,AV DE LA RESISTANCE
Appartement,79000.0,26.0,Toulon,2023-11-21,AV MARCEL CASTIE
Appartement,381000.0,81.0,Toulon,2023-11-16,AV JOSEPH LOUIS ORTOLAN
Appartement,297900.0,63.0,Toulon,2023-10-31,CHE DE MONTZEY
Maison,580500.0,103.0,Toulon,2023-11-02,RUE DES CORNOUAILLES
Maison,320000.0,85.0,Toulon,2023-10-31,AV JOSEPH GASQUET
Appartement,168000.0,39.0,Toulon,2023-11-07,RUE MATHIEU
Appartement,216000.0,42.0,Toulon,2023-10-31,AV CLAUDE FARRERE
Appartement,30000.0,100.0,Toulon,2023-11-23,RUE DEJUSSIEU PONTCARRAL
Appartement,189000.0,80.0,Toulon,2023-11-08,AV FRANKLIN ROOSEVELT
Appartement,99000.0,44.0,Toulon,2023-11-08,RUE GENERAL MICHEL AUDEOUD
Appartement,655000.0,100.0,Toulon,2023-10-31,BD MIRAMAR
Appartement,166000.0,42.0,Toulon,2023-10-25,CHE DE LA MAURINIERE
Maison,525000.0,148.0,Toulon,2023-10-24,RUE AMIRAL CELLIER
Maison,525000.0,148.0,Toulon,2023-10-24,RUE AMIRAL CELLIER
Appartement,143000.0,87.0,Toulon,2023-11-22,AV DE LA ROSERAIE
Appartement,86500.0,30.0,Toulon,2023-11-28,RUE POMME DE PIN
Appartement,66500.0,20.0,Toulon,2023-11-24,RUE ANATOLE FRANCE
Appartement,213000.0,75.0,Toulon,2023-11-27,AV FORBIN
Appartement,213000.0,32.0,Toulon,2023-11-27,AV FORBIN
Appartement,213000.0,42.0,Toulon,2023-11-27,AV FORBIN
Appartement,60000.0,58.0,Toulon,2023-11-14,RUE FELIX MAYOL
Appartement,150000.0,63.0,Toulon,2023-11-08,RUE PASCAL D ORIANO
Appartement,160000.0,56.0,Toulon,2023-11-22,RUE DU CDT H THAL
Appartement,150000.0,41.0,Toulon,2023-11-24,RUE JOSEPH CESARI
Appartement,153000.0,63.0,Toulon,2023-11-24,AV DE LA ROSERAIE
Appartement,100000.0,34.0,Toulon,2023-10-31,BD BAZEILLES
Appartement,110000.0,39.0,Toulon,2023-11-21,AV DE CLARET
Appartement,152800.0,68.0,Toulon,2023-11-09,PRIMEROSES
Appartement,193500.0,41.0,Toulon,2023-11-02,CHE DE LA BARRE
Appartement,148000.0,40.0,Toulon,2023-11-08,PL AMIRAL SENES
Maison,455000.0,98.0,Toulon,2023-11-22,CHE DE LA SERINETTE
Appartement,140000.0,48.0,Toulon,2023-10-31,BD BAZEILLES
Appartement,117000.0,81.0,Toulon,2023-11-20,AV DU 15E CORPS
Appartement,224000.0,71.0,Toulon,2023-11-28,CHE DE MONEIRET
Appartement,188000.0,50.0,Toulon,2023-11-27,BD AGUILLON
Appartement,74752.0,61.0,Toulon,2023-11-07,RUE DES BOUCHERIES
Appartement,74752.0,60.0,Toulon,2023-11-07,RUE DES BOUCHERIES
Appartement,131700.0,28.0,Toulon,2023-11-28,RUE GIMELLI
Appartement,140000.0,37.0,Toulon,2023-11-27,BD DES ACACIAS
Appartement,140000.0,62.0,Toulon,2023-11-30,BD DE PARIS
Appartement,83727.27,18.0,Toulon,2023-11-03,BD EDGAR AMIGAS
Appartement,95552.0,26.0,Toulon,2023-11-30,AV INFANTERIE DE MARINE
Appartement,250000.0,59.0,Toulon,2023-11-08,ALL DES ACANTHES
Appartement,145000.0,38.0,Toulon,2023-11-23,AV ARISTIDE BRIAND
Appartement,118000.0,42.0,Toulon,2023-11-24,AV AMIRAL DAVELUY
Appartement,269000.0,59.0,Toulon,2023-11-24,BD BAZEILLES
Appartement,100000.0,77.0,Toulon,2023-12-01,RUE HONORE POURCHIER
Appartement,122000.0,63.0,Toulon,2023-11-30,RUE MAISSIN
Appartement,235000.0,50.0,Toulon,2023-11-17,RUE AMIRAL DUMESNIL
